"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.715797067E1,-9.430389404E-3,9.310638428E-2,1.002210892E1,1.002254583E1
2.716801667E1,-8.382568359E-3,9.909393311E-2,1.005773483E1,1.005822648E1
2.717806367E1,-5.837860107E-3,8.831634521E-2,1.002450394E1,1.002489466E1
2.718811067E1,-3.891906738E-3,9.011260986E-2,1.001672012E1,1.001712621E1
2.719815767E1,-4.041595459E-3,8.562194824E-2,1.008138565E1,1.008175005E1
2.720820467E1,-1.257385254E-2,8.472381592E-2,1.007195526E1,1.007231945E1
2.721825167E1,-2.439926147E-2,9.280700684E-2,9.984537048E0,9.984998174E0
2.722829767E1,-1.302291870E-2,8.143066406E-2,9.990823975E0,9.991164309E0
2.723834467E1,-2.514770508E-2,8.053253174E-2,1.009201355E1,1.009236619E1
2.724839167E1,-1.556762695E-2,8.816665649E-2,1.004471191E1,1.004511091E1
2.725843867E1,-9.430389404E-3,9.744735718E-2,9.927355957E0,9.927838698E0
2.726848567E1,-1.901046753E-2,9.385482788E-2,1.004246658E1,1.004292314E1
2.727853267E1,-1.930984497E-2,1.035845947E-1,1.004995102E1,1.005050338E1
2.728857867E1,-2.574645996E-2,1.077758789E-1,9.938133545E0,9.938751274E0
2.729862567E1,-1.496887207E-2,9.699829102E-2,9.975106659E0,9.975589486E0
2.730867267E1,-1.077758789E-2,9.280700684E-2,1.004022125E1,1.004065596E1
2.731871967E1,2.993774414E-4,9.145980835E-2,9.993817749E0,9.994236248E0
2.732876667E1,-2.544708252E-3,9.639953613E-2,9.937684479E0,9.938152351E0
2.733881267E1,-8.382568359E-3,9.235794067E-2,1.002210892E1,1.002253797E1
2.734885967E1,-4.041595459E-3,9.205856323E-2,1.003528152E1,1.003570458E1
2.735890667E1,-5.688171387E-3,9.400451660E-2,9.957144012E0,9.957589371E0
2.736895367E1,-1.287322998E-2,9.145980835E-2,9.985884247E0,9.986311371E0
2.737900067E1,-7.035369873E-3,8.771759033E-2,9.999056854E0,9.999444077E0
2.738904767E1,-1.212478638E-2,1.026864624E-1,1.001492386E1,1.001545762E1
2.739909367E1,-1.362167358E-2,9.924362183E-2,9.973460083E0,9.973963148E0
2.740914067E1,-1.302291870E-2,8.891510010E-2,9.925110626E0,9.925517439E0
2.741918767E1,-8.681945801E-3,9.535171509E-2,9.973460083E0,9.973919658E0
2.742923467E1,-9.879455566E-3,9.684860229E-2,9.967023468E0,9.967498887E0
2.743928167E1,-2.694396973E-2,8.831634521E-2,9.880653076E0,9.881084504E0
2.744932767E1,-2.574645996E-2,9.475296021E-2,9.857900391E0,9.858389377E0
2.745937467E1,-9.280700684E-3,9.699829102E-2,9.939181366E0,9.939658999E0
2.746942167E1,-1.362167358E-2,1.022373962E-1,9.966275024E0,9.966808712E0
2.747946867E1,-1.272354126E-2,9.295669556E-2,9.883946228E0,9.884391528E0
2.748951567E1,-1.407073975E-2,1.028361511E-1,9.913734283E0,9.914277619E0
2.749956267E1,-1.137634277E-2,8.861572266E-2,9.903705139E0,9.904108120E0
2.750960867E1,-2.245330811E-2,9.340576172E-2,9.851463776E0,9.851932161E0
2.751965567E1,-9.729766846E-3,9.894424438E-2,9.857750702E0,9.858252053E0
2.752970267E1,-1.377136230E-2,9.774673462E-2,9.854307861E0,9.854802256E0
2.753974967E1,-1.571731567E-2,1.023870850E-1,9.756860504E0,9.757410366E0
2.754979667E1,-2.275268555E-2,8.128097534E-2,9.829758911E0,9.830121288E0
2.755984367E1,-1.227447510E-2,8.068222046E-2,9.835596771E0,9.835935346E0
2.756988967E1,-2.305206299E-2,9.849517822E-2,9.715995483E0,9.716522059E0
2.757993667E1,-5.388793945E-3,8.322692871E-2,9.814041595E0,9.814395967E0
2.758998367E1,-1.107696533E-2,8.232879639E-2,9.841434631E0,9.841785221E0
2.760003067E1,-1.437011719E-2,9.295669556E-2,9.739197235E0,9.739651443E0
2.761007767E1,-5.538482666E-3,8.756790161E-2,9.813143463E0,9.813535726E0
2.762012367E1,-2.529739380E-2,8.936416626E-2,9.867181091E0,9.867618183E0
2.763017067E1,-2.170486450E-2,8.681945801E-2,9.743538208E0,9.743949175E0
2.764021767E1,-5.987548828E-3,8.397537231E-2,9.781559143E0,9.781921436E0
2.765026467E1,-1.017883301E-2,9.939331055E-2,9.880802765E0,9.881307905E0
2.766031167E1,-3.742218018E-3,8.801696777E-2,9.735305328E0,9.735703920E0
2.767035867E1,-2.290237427E-2,9.580078125E-2,9.757459259E0,9.757956420E0
2.768040467E1,-2.604583740E-2,9.684860229E-2,9.875563660E0,9.876072885E0
2.769045167E1,-1.736389160E-2,9.430389404E-2,9.758207703E0,9.758678819E0
2.770049867E1,-1.945953369E-2,9.370513916E-2,9.779014435E0,9.779482739E0
2.771054567E1,-6.137237549E-3,8.831634521E-2,9.843530273E0,9.843928367E0
2.772059267E1,-6.885681152E-3,9.580078125E-2,9.839788055E0,9.840256815E0
2.773063967E1,-1.556762695E-2,1.049317932E-1,9.813742218E0,9.814315532E0
2.774068567E1,-1.541793823E-2,9.415420532E-2,9.809101868E0,9.809565851E0
2.775073267E1,-7.634124756E-3,8.367599487E-2,9.889634399E0,9.889991330E0
2.776077967E1,-8.681945801E-3,8.517288208E-2,9.873617706E0,9.873988880E0
2.777082667E1,-4.191284180E-3,8.307723999E-2,9.804012451E0,9.804365331E0
2.778087367E1,-2.993774414E-3,9.175918579E-2,9.875264282E0,9.875691032E0
2.779092067E1,-9.280700684E-3,9.445358276E-2,9.913584595E0,9.914038891E0
2.780096667E1,-2.290237427E-2,1.026864624E-1,9.814790039E0,9.815353918E0
2.781101367E1,-1.616638184E-2,9.639953613E-2,9.789342957E0,9.789830935E0
2.782106067E1,-4.640350342E-3,9.175918579E-2,9.884245605E0,9.884672603E0
2.783110767E1,-8.083190918E-3,8.592132568E-2,9.840686188E0,9.841064600E0
2.784115467E1,-2.080673218E-2,8.247848511E-2,9.759255524E0,9.759626222E0
2.785120067E1,-2.739303589E-2,8.337661743E-2,9.832453308E0,9.832844964E0
2.786124767E1,-1.736389160E-2,8.681945801E-2,9.855205994E0,9.855603700E0
2.787129467E1,-1.451980591E-2,8.637039185E-2,9.795779572E0,9.796171093E0
2.788134167E1,-1.631607056E-2,8.876541138E-2,9.767638092E0,9.768055047E0
2.789138867E1,-1.451980591E-2,8.652008057E-2,9.837542725E0,9.837933899E0
2.790143567E1,-1.960922241E-2,9.385482788E-2,9.876162415E0,9.876627830E0
2.791148167E1,-2.709365845E-2,9.699829102E-2,9.791438599E0,9.791956524E0
2.792152867E1,-1.152603149E-2,9.789642334E-2,9.786498871E0,9.786995285E0
2.793157567E1,-1.691482544E-2,9.759704590E-2,9.871821442E0,9.872318364E0
2.794162267E1,-5.538482666E-3,9.325607300E-2,9.841434631E0,9.841878021E0
2.795166967E1,-1.302291870E-2,1.056802368E-1,9.752070465E0,9.752651756E0
2.796171667E1,-1.841171265E-2,9.056167603E-2,9.818382568E0,9.818817478E0
2.797176267E1,-1.856140137E-2,9.235794067E-2,9.883646851E0,9.884095790E0
2.798180967E1,-1.496887207E-2,9.160949707E-2,9.798174591E0,9.798614274E0
2.799185667E1,-4.490661621E-3,9.116043091E-2,9.807155914E0,9.807580615E0
2.800190367E1,-9.131011963E-3,8.652008057E-2,9.871821442E0,9.872204803E0
2.801195067E1,-1.781295776E-2,9.160949707E-2,9.865384827E0,9.865826239E0
2.802199767E1,-1.332229614E-2,9.131011963E-2,9.802216187E0,9.802650519E0
2.803204367E1,-1.362167358E-2,9.789642334E-2,9.840835876E0,9.841332227E0
2.804209067E1,-1.347198486E-2,8.816665649E-2,9.925260315E0,9.925661045E0
2.805213767E1,-9.280700684E-3,1.007405090E-1,9.869426422E0,9.869944918E0
2.806218467E1,4.490661621E-4,8.711883545E-2,9.821675720E0,9.822062097E0
2.807223167E1,-8.232879639E-3,8.547225952E-2,9.920919342E0,9.921290938E0
2.808227767E1,-8.083190918E-3,9.804611206E-2,9.966574402E0,9.967059932E0
2.809232429E1,-1.751358032E-2,9.250762939E-2,9.843829651E0,9.844279892E0
2.810237129E1,-1.332229614E-2,9.131011963E-2,9.852361908E0,9.852794029E0
2.811241829E1,-8.083190918E-3,8.352630615E-2,9.965676270E0,9.966029575E0
2.812246529E1,-1.197509766E-2,9.056167603E-2,9.902807007E0,9.903228334E0
2.813251229E1,-1.317260742E-2,8.696914673E-2,9.826615448E0,9.827009123E0
2.814255829E1,-1.586700439E-2,8.547225952E-2,9.887389069E0,9.887771228E0
2.815260529E1,-1.422042847E-2,9.610015869E-2,9.918674011E0,9.919149742E0
2.816265229E1,-1.871109009E-2,9.684860229E-2,9.829459534E0,9.829954450E0
2.817269929E1,-2.484832764E-2,9.505233765E-2,9.803862762E0,9.804355025E0
2.818274629E1,-2.065704346E-2,1.011895752E-1,9.888137512E0,9.888676833E0
2.819279329E1,-1.811233521E-2,9.101074219E-2,9.898466034E0,9.898900991E0
2.820283929E1,-2.365081787E-2,9.295669556E-2,9.815688171E0,9.816156813E0
2.821288629E1,-2.454895020E-2,8.262817383E-2,9.818981323E0,9.819359668E0
2.822293329E1,-1.856140137E-2,8.756790161E-2,9.910141754E0,9.910546012E0
2.823298029E1,-1.107696533E-2,9.789642334E-2,9.850266266E0,9.850758951E0
2.824302729E1,-1.556762695E-2,9.804611206E-2,9.775721283E0,9.776225345E0
2.825307429E1,-4.790039062E-3,9.250762939E-2,9.868079224E0,9.868513980E0
2.826312029E1,-7.634124756E-3,8.637039185E-2,9.928403778E0,9.928782388E0
2.827316729E1,-6.735992432E-3,9.879455566E-2,9.824519806E0,9.825018837E0
2.828321429E1,-1.167572021E-2,9.744735718E-2,9.785001984E0,9.785494169E0
2.829326129E1,-8.831634521E-3,9.999206543E-2,9.862690430E0,9.863201251E0
2.830330829E1,-3.891906738E-3,1.016386414E-1,9.897418213E0,9.897940838E0
2.831335529E1,-1.496887207E-3,1.011895752E-1,9.809700623E0,9.810222621E0
2.832340129E1,-1.691482544E-2,1.025367737E-1,9.842781830E0,9.843330435E0
2.833344829E1,-7.035369873E-3,9.041198730E-2,9.945917358E0,9.946330777E0
2.834349529E1,-1.167572021E-2,9.265731812E-2,9.931397552E0,9.931836640E0
2.835354229E1,-2.020797729E-2,8.786727905E-2,9.854158173E0,9.854570631E0
2.836358929E1,-2.275268555E-2,9.340576172E-2,9.911638641E0,9.912104866E0
2.837363629E1,-2.484832764E-2,8.202941895E-2,1.000264938E1,1.000301659E1
2.838368229E1,-1.511856079E-2,8.292755127E-2,9.930649109E0,9.931006861E0
2.839372929E1,-7.933502197E-3,7.993377686E-2,9.867630157E0,9.867957097E0
2.840377629E1,-1.826202393E-2,8.202941895E-2,9.971364441E0,9.971718565E0
2.841382329E1,-1.960922241E-2,8.861572266E-2,9.924212494E0,9.924627494E0
2.842387029E1,-1.571731567E-2,8.457412720E-2,9.801018677E0,9.801396172E0
2.843391729E1,-1.466949463E-2,8.532257080E-2,9.838141479E0,9.838522394E0
2.844396329E1,-8.981323242E-3,8.262817383E-2,9.909393311E0,9.909741867E0
2.845401029E1,-1.541793823E-2,1.010398865E-1,9.831405487E0,9.831936769E0
2.846405729E1,-1.556762695E-2,9.684860229E-2,9.741592255E0,9.742086104E0
2.847410429E1,-2.529739380E-2,9.400451660E-2,9.816137238E0,9.816619941E0
2.848415129E1,-1.392105103E-2,1.035845947E-1,9.854457550E0,9.855011779E0
2.849419829E1,-9.879455566E-3,9.505233765E-2,9.764494629E0,9.764962258E0
2.850424429E1,-5.837860107E-3,9.445358276E-2,9.777816925E0,9.778274867E0
2.851429129E1,-1.197509766E-3,9.220825195E-2,9.894274750E0,9.894704474E0
2.852433829E1,-4.340972900E-3,9.370513916E-2,9.873767395E0,9.874212985E0
2.853438529E1,-1.422042847E-2,9.505233765E-2,9.783056030E0,9.783528119E0
2.854443229E1,-1.212478638E-2,9.565109253E-2,9.854457550E0,9.854929211E0
2.855447929E1,-9.430389404E-3,1.098715210E-1,9.933193817E0,9.933805922E0
2.856452529E1,-4.790039062E-3,9.445358276E-2,9.894723816E0,9.895175785E0
2.857457229E1,-1.242416382E-2,9.939331055E-2,9.834099884E0,9.834610003E0
2.858461929E1,-1.691482544E-2,1.029858398E-1,9.947114868E0,9.947662358E0
2.859466629E1,-2.095642090E-2,9.729766846E-2,9.978699188E0,9.979195534E0
2.860471329E1,-2.305206299E-2,9.340576172E-2,9.895023193E0,9.895490894E0
2.861476029E1,-2.439926147E-2,9.445358276E-2,9.882748718E0,9.883230192E0
2.862480629E1,-1.481918335E-2,8.292755127E-2,9.987081757E0,9.987437039E0
2.863485329E1,-1.856140137E-2,8.202941895E-2,9.949958954E0,9.950314394E0
2.864490029E1,-1.691482544E-2,9.175918579E-2,9.861343231E0,9.861784635E0
2.865494729E1,-2.080673218E-2,8.397537231E-2,9.901459808E0,9.901837765E0
2.866499429E1,-6.436614990E-3,7.439529419E-2,9.951306152E0,9.951586317E0
2.867504129E1,-6.436614990E-3,7.933502197E-2,9.862690430E0,9.863011608E0
2.868508829E1,-1.272354126E-2,8.786727905E-2,9.802365875E0,9.802767941E0
2.869513429E1,-6.735992432E-3,8.352630615E-2,9.861642609E0,9.861998629E0
2.870518129E1,-5.239105225E-3,9.849517822E-2,9.859846344E0,9.860339684E0
2.871522829E1,-6.735992432E-3,9.939331055E-2,9.737101593E0,9.737611198E0
2.872527529E1,-8.232879639E-3,9.415420532E-2,9.760902100E0,9.761359669E0
2.873532229E1,-5.239105225E-3,9.520202637E-2,9.868378601E0,9.868839197E0
2.874536929E1,-1.736389160E-2,9.475296021E-2,9.783654785E0,9.784129015E0
2.875541529E1,-2.589614868E-2,9.415420532E-2,9.719138947E0,9.719629493E0
2.876546229E1,-1.916015625E-2,9.669891357E-2,9.809251556E0,9.809746882E0
2.877550929E1,-1.871109009E-2,1.001417542E-1,9.875863037E0,9.876388470E0
2.878555629E1,-2.350112915E-2,1.073268127E-1,9.792037354E0,9.792653720E0
2.879560329E1,-8.382568359E-3,8.307723999E-2,9.803114319E0,9.803469919E0
2.880565029E1,-7.035369873E-3,7.948471069E-2,9.926457825E0,9.926778544E0
2.881569629E1,-1.017883301E-2,8.397537231E-2,9.929601288E0,9.929961591E0
2.882574329E1,-1.751358032E-2,8.502319336E-2,9.843380585E0,9.843763356E0
2.883579029E1,-1.751358032E-2,9.220825195E-2,9.915680237E0,9.916124427E0
2.884583729E1,-1.362167358E-2,8.053253174E-2,1.000055374E1,1.000088727E1
2.885588429E1,-1.960922241E-2,8.367599487E-2,9.933493195E0,9.933864970E0
2.886593129E1,-1.451980591E-2,8.562194824E-2,9.878707123E0,9.879088843E0
2.887597729E1,-1.706451416E-2,8.307723999E-2,9.963131561E0,9.963492537E0
2.888602429E1,-1.197509766E-2,1.059796143E-1,9.956545258E0,9.957116478E0
2.889607129E1,-3.891906738E-3,1.026864624E-1,9.861642609E0,9.862177984E0
2.890611829E1,-5.239105225E-3,1.133143616E-1,9.873468018E0,9.874119621E0
2.891616529E1,4.939727783E-3,9.894424438E-2,9.937983856E0,9.938477624E0
2.892621229E1,1.347198486E-3,9.939331055E-2,9.870773621E0,9.871274118E0
2.893625829E1,-2.544708252E-3,1.058299255E-1,9.789043579E0,9.789615960E0
2.894630529E1,-8.532257080E-3,9.385482788E-2,9.817634125E0,9.818086440E0
2.895635229E1,-2.125579834E-2,8.756790161E-2,9.858050079E0,9.858461914E0
2.896639929E1,-1.062789917E-2,9.145980835E-2,9.784403229E0,9.784836452E0
2.897644629E1,-9.280700684E-3,8.607101440E-2,9.787397003E0,9.787779853E0
2.898649329E1,-1.317260742E-2,8.921447754E-2,9.861792297E0,9.862204625E0
2.899654029E1,-9.280700684E-3,8.592132568E-2,9.846823425E0,9.847202657E0
2.900658629E1,-2.290237427E-2,8.951385498E-2,9.777517548E0,9.777954113E0
2.901663329E1,-2.514770508E-2,8.322692871E-2,9.826914825E0,9.827299431E0
2.902668029E1,-2.305206299E-2,6.661148071E-2,9.864636383E0,9.864888213E0
2.903672729E1,-2.245330811E-2,7.005432129E-2,9.825268250E0,9.825543646E0
2.904677429E1,-1.496887207E-2,7.394622803E-2,9.797575836E0,9.797866318E0
2.905682129E1,-2.230361938E-2,8.217910767E-2,9.849068756E0,9.849436848E0
2.906686729E1,-1.272354126E-2,9.235794067E-2,9.874515839E0,9.874955945E0
2.907691429E1,-1.541793823E-2,1.067280579E-1,9.833351440E0,9.833942706E0
2.908696129E1,1.047821045E-3,1.202000427E-1,9.851014709E0,9.851748066E0
2.909700858E1,2.844085693E-3,1.203497314E-1,9.933193817E0,9.933923271E0
2.910705558E1,7.035369873E-3,1.234931946E-1,9.943073273E0,9.943842626E0
2.911710258E1,1.092727661E-2,1.077758789E-1,9.871222687E0,9.871817076E0
2.912714958E1,6.735992432E-3,1.068777466E-1,9.926008759E0,9.926586427E0
2.913719558E1,8.681945801E-3,9.819580078E-2,1.000579285E1,1.000627844E1
2.914724258E1,1.047821045E-2,1.010398865E-1,9.955048370E0,9.955566629E0
2.915728958E1,7.484436035E-4,9.205856323E-2,9.907746735E0,9.908174438E0
2.916733658E1,-8.083190918E-3,8.936416626E-2,9.954150238E0,9.954554649E0
2.917738358E1,-1.092727661E-2,8.502319336E-2,9.961335297E0,9.961704133E0
2.918743058E1,-2.140548706E-2,9.475296021E-2,9.857151947E0,9.857630589E0
2.919747658E1,-3.083587646E-2,8.831634521E-2,9.837542725E0,9.837987471E0
2.920752358E1,-3.817062378E-2,8.681945801E-2,9.866881714E0,9.867337502E0
2.921757058E1,-3.382965088E-2,8.936416626E-2,9.823621674E0,9.824086379E0
2.922761758E1,-3.712280273E-2,9.131011963E-2,9.752070465E0,9.752568585E0
2.923766458E1,-3.697311401E-2,8.023315430E-2,9.767189026E0,9.767588537E0
2.924771158E1,-2.948867798E-2,8.726852417E-2,9.815388794E0,9.815821033E0
2.925775858E1,-1.736389160E-2,9.175918579E-2,9.770182800E0,9.770629110E0
2.926780458E1,-1.122665405E-2,8.367599487E-2,9.744286652E0,9.744652383E0
2.927785158E1,-6.137237549E-3,8.607101440E-2,9.827214203E0,9.827593036E0
2.928789858E1,-1.047821045E-3,8.622070312E-2,9.851613464E0,9.851990812E0
2.929794558E1,-4.939727783E-3,8.307723999E-2,9.800868988E0,9.801222329E0
2.930799258E1,-8.083190918E-3,8.412506104E-2,9.826166382E0,9.826529811E0
2.931803958E1,-3.742218018E-3,8.637039185E-2,9.912387085E0,9.912764073E0
2.932808558E1,-6.286926270E-3,8.277786255E-2,9.917177124E0,9.917524581E0
2.933813258E1,-2.544708252E-3,9.610015869E-2,9.883347473E0,9.883815002E0
2.934817958E1,-3.742218018E-3,1.022373962E-1,9.944420471E0,9.944946707E0
2.935822658E1,3.891906738E-3,1.050814819E-1,1.000294876E1,1.000350145E1
2.936827358E1,-1.002914429E-2,1.073268127E-1,9.940378876E0,9.940963325E0
2.937832058E1,-6.586303711E-3,1.005908203E-1,9.922565918E0,9.923077964E0
2.938836758E1,-1.721420288E-2,1.025367737E-1,9.971214752E0,9.971756804E0
2.939841358E1,-1.616638184E-2,9.160949707E-2,9.965077515E0,9.965511704E0
2.940846058E1,-1.676513672E-2,1.014889526E-1,9.888137512E0,9.888672537E0
2.941850758E1,-2.260299683E-2,9.909393311E-2,9.892478485E0,9.893000611E0
2.942855458E1,-1.706451416E-2,1.026864624E-1,9.931397552E0,9.931943065E0
2.943860158E1,-1.960922241E-2,9.864486694E-2,9.873917084E0,9.874429295E0
2.944864858E1,-2.634521484E-2,9.041198730E-2,9.792187042E0,9.792639862E0
2.945869558E1,-2.335144043E-2,8.577163696E-2,9.817334747E0,9.817737194E0
2.946874158E1,-1.601669312E-2,9.071136475E-2,9.847272491E0,9.847703316E0
2.947878858E1,-1.930984497E-2,8.487350464E-2,9.774673462E0,9.775061006E0
2.948883558E1,-2.604583740E-2,8.427474976E-2,9.746681671E0,9.747080805E0
2.949888258E1,-1.796264648E-2,7.664062500E-2,9.813742218E0,9.814057915E0
2.950892958E1,-3.442840576E-3,8.726852417E-2,9.829758911E0,9.830146891E0
2.951897658E1,-1.152603149E-2,8.023315430E-2,9.752070465E0,9.752407322E0
2.952902258E1,-4.490661621E-3,8.532257080E-2,9.796228638E0,9.796601228E0
2.953906958E1,-4.041595459E-3,9.535171509E-2,9.879754944E0,9.880215890E0
2.954911658E1,-7.484436035E-4,9.595046997E-2,9.850266266E0,9.850733605E0
2.955916358E1,-1.122665405E-2,9.969268799E-2,9.797575836E0,9.798089453E0
2.956921058E1,-1.511856079E-2,1.004411316E-1,9.876910858E0,9.877433123E0
2.957925758E1,-5.239105225E-3,9.235794067E-2,9.943522339E0,9.943952632E0
2.958930458E1,-9.879455566E-3,9.250762939E-2,9.893376617E0,9.893814035E0
2.959935058E1,-7.634124756E-3,9.026229858E-2,9.879156189E0,9.879571477E0
2.960939758E1,-8.532257080E-3,9.669891357E-2,9.979148254E0,9.979620402E0
2.961944458E1,-1.047821045E-2,1.019380188E-1,9.968370667E0,9.968897376E0
2.962949158E1,-2.260299683E-2,9.460327148E-2,9.883946228E0,9.884424804E0
2.963953858E1,-1.841171265E-2,9.116043091E-2,9.920320587E0,9.920756512E0
2.964958558E1,-1.990859985E-2,8.562194824E-2,9.989177399E0,9.989564183E0
2.965963158E1,-2.050735474E-2,9.116043091E-2,9.899513855E0,9.899954815E0
2.966967858E1,-1.826202393E-2,8.861572266E-2,9.831555176E0,9.831971492E0
2.967972558E1,-1.167572021E-2,9.550140381E-2,9.907896423E0,9.908363557E0
2.968977258E1,-1.826202393E-2,9.939331055E-2,9.889634399E0,9.890150711E0
2.969981958E1,-2.050735474E-2,9.729766846E-2,9.785900116E0,9.786405288E0
2.970986658E1,-1.571731567E-2,9.235794067E-2,9.798024902E0,9.798472790E0
2.971991358E1,-2.395019531E-3,9.116043091E-2,9.862540741E0,9.862962325E0
2.972995958E1,-9.879455566E-3,8.876541138E-2,9.828860779E0,9.829266560E0
2.974000658E1,-2.499801636E-2,1.011895752E-1,9.744735718E0,9.745293143E0
2.975005358E1,-2.694396973E-2,9.265731812E-2,9.794432373E0,9.794907701E0
2.976010058E1,-1.601669312E-2,9.550140381E-2,9.866133270E0,9.866608473E0
2.977014758E1,-1.347198486E-2,9.160949707E-2,9.792785797E0,9.793223548E0
2.978019458E1,-8.681945801E-3,9.190887451E-2,9.770332489E0,9.770768627E0
2.979024158E1,-3.742218018E-3,9.145980835E-2,9.879006500E0,9.879430567E0
2.980028758E1,-1.601669312E-2,8.232879639E-2,9.880204010E0,9.880559997E0
2.981033458E1,-2.439926147E-2,8.936416626E-2,9.800120544E0,9.800558350E0
2.982038158E1,-2.933898926E-2,9.011260986E-2,9.834399261E0,9.834855865E0
2.983042858E1,-9.879455566E-3,8.412506104E-2,9.931696930E0,9.932058122E0
2.984047558E1,-1.287322998E-2,9.145980835E-2,9.890682220E0,9.891113456E0
2.985052258E1,-1.871109009E-2,9.460327148E-2,9.823322296E0,9.823795642E0
2.986056858E1,-1.601669312E-2,9.475296021E-2,9.906549225E0,9.907015302E0
2.987061558E1,-9.580078125E-3,1.038839722E-1,9.968670044E0,9.969215922E0
2.988066258E1,-5.089416504E-3,1.073268127E-1,9.888287201E0,9.888870952E0
2.989070958E1,-1.766326904E-2,1.022373962E-1,9.883796539E0,9.884341076E0
2.990075658E1,-1.556762695E-2,8.666976929E-2,9.969268799E0,9.969657686E0
2.991080358E1,-1.556762695E-2,9.190887451E-2,9.943971405E0,9.944408323E0
2.992085058E1,-1.407073975E-2,1.023870850E-1,9.854008484E0,9.854550436E0
2.993089658E1,-1.886077881E-2,9.639953613E-2,9.898765411E0,9.899252763E0
2.994094358E1,-7.783813477E-3,9.789642334E-2,9.955347748E0,9.955832114E0
2.995099058E1,-1.616638184E-2,9.355545044E-2,9.886191559E0,9.886647435E0
2.996103758E1,-1.871109009E-2,9.370513916E-2,9.866133270E0,9.866595992E0
2.997108458E1,-1.362167358E-2,9.654922485E-2,9.954299927E0,9.954777463E0
2.998113158E1,-1.571731567E-2,9.071136475E-2,9.963730316E0,9.964155629E0
2.999117858E1,-1.811233521E-2,9.774673462E-2,9.896669769E0,9.897169040E0
3.000122458E1,-2.155517578E-2,9.220825195E-2,9.921667786E0,9.922119664E0
3.001127158E1,-1.167572021E-2,8.876541138E-2,9.997410278E0,9.997811155E0
3.002131858E1,-8.382568359E-3,9.116043091E-2,9.949509888E0,9.949931030E0
3.003136558E1,-4.939727783E-3,8.711883545E-2,9.888436890E0,9.888821882E0
3.004141258E1,-1.466949463E-2,8.936416626E-2,9.937534790E0,9.937947416E0
3.005145958E1,-1.916015625E-2,8.786727905E-2,1.001821701E1,1.001862066E1
3.006150658E1,-6.137237549E-3,1.014889526E-1,9.924212494E0,9.924733311E0
3.007155258E1,-1.481918335E-2,1.013392639E-1,9.859546967E0,9.860078886E0
3.008159958E1,-1.407073975E-2,9.131011963E-2,1.002809647E1,1.002852204E1
3.009164658E1,-8.981323242E-3,8.891510010E-2,9.943073273E0,9.943474879E0
3.010169246E1,-2.544708252E-2,8.696914673E-2,9.861642609E0,9.862058919E0
3.011173946E1,-1.062789917E-2,7.244934082E-2,9.909692688E0,9.909963220E0
3.012178646E1,-1.751358032E-2,9.879455566E-2,9.950108643E0,9.950614508E0
3.013183346E1,-1.302291870E-2,9.610015869E-2,9.896520081E0,9.896995228E0
3.014187946E1,-1.901046753E-2,9.265731812E-2,9.871522064E0,9.871975215E0
3.015192646E1,-2.679428101E-2,8.741821289E-2,9.969119110E0,9.969538390E0
3.016197346E1,-3.113525391E-2,9.834548950E-2,9.923913116E0,9.924449243E0
3.017202046E1,-3.263214111E-2,1.007405090E-1,9.844727783E0,9.845297285E0
3.018206746E1,-3.772155762E-2,8.996292114E-2,9.921368408E0,9.921847980E0
3.019211446E1,-2.380050659E-2,7.694000244E-2,9.981543274E0,9.981868180E0
3.020216146E1,-2.424957275E-2,8.532257080E-2,9.930948486E0,9.931344613E0
3.021220746E1,-2.155517578E-2,9.565109253E-2,9.845027161E0,9.845515403E0
3.022225446E1,-1.197509766E-2,1.038839722E-1,9.885293427E0,9.885846520E0
3.023230146E1,-1.796264648E-3,1.098715210E-1,9.955048370E0,9.955654827E0
3.024234846E1,-5.538482666E-3,1.035845947E-1,9.885742493E0,9.886286718E0
3.025239546E1,-1.496887207E-3,1.095721436E-1,9.834249573E0,9.834860088E0
3.026244246E1,5.837860107E-3,9.894424438E-2,9.890831909E0,9.891328520E0
3.027248946E1,2.694396973E-3,9.190887451E-2,9.910441132E0,9.910867668E0
3.028253546E1,-2.993774414E-4,9.265731812E-2,9.847571869E0,9.848007777E0
3.029258246E1,-1.451980591E-2,8.397537231E-2,9.838740234E0,9.839109314E0
3.030262946E1,-2.155517578E-2,8.577163696E-2,9.906399536E0,9.906794293E0
3.031267646E1,-2.140548706E-2,8.607101440E-2,9.890233154E0,9.890630832E0
3.032272346E1,-1.796264648E-2,7.858657837E-2,9.856253815E0,9.856583473E0
3.033277046E1,-1.466949463E-2,6.945556641E-2,9.877210236E0,9.877465328E0
3.034281746E1,-1.886077881E-2,8.038284302E-2,9.901759186E0,9.902103418E0
3.035286346E1,-1.886077881E-2,9.774673462E-2,9.869875488E0,9.870377516E0
3.036291046E1,-2.829116821E-2,1.023870850E-1,9.835447083E0,9.836020680E0
3.037295746E1,-2.095642090E-2,9.699829102E-2,9.871522064E0,9.872020852E0
3.038300446E1,-2.335144043E-2,9.939331055E-2,9.892029419E0,9.892556310E0
3.039305146E1,-9.879455566E-3,9.475296021E-2,9.847122803E0,9.847583623E0
3.040309846E1,-7.035369873E-3,1.098715210E-1,9.834548950E0,9.835165189E0
